TIME,C1
03/06/2018 03:35,288.3020434
03/06/2018 03:40,288.3020434
03/06/2018 03:45,329.7168542
03/06/2018 03:50,329.7168542
03/06/2018 03:55,263.3508952
03/06/2018 04:00,263.3508952
03/06/2018 04:05,271.3950812
03/06/2018 04:10,271.3950812
03/06/2018 04:15,282.432249
03/06/2018 04:20,282.432249
03/06/2018 04:25,227.4604989
03/06/2018 04:30,227.4604989
03/06/2018 04:35,230.5455154
03/06/2018 04:40,230.5455154
03/06/2018 04:45,239.3165769
03/06/2018 04:50,239.3165769
03/06/2018 04:55,393.4072811
03/06/2018 05:00,393.4072811
03/06/2018 05:05,251.4858131
03/06/2018 05:10,251.4858131
03/06/2018 05:15,251.4858131
03/06/2018 05:20,279.2737386
03/06/2018 05:25,279.2737386
03/06/2018 05:30,274.0532241
03/06/2018 05:35,274.0532241
03/06/2018 05:40,286.6442081
03/06/2018 05:45,286.6442081
03/06/2018 05:50,413.4576044
03/06/2018 05:55,413.4576044
03/06/2018 06:00,150.6889058
03/06/2018 06:05,150.6889058
03/06/2018 06:10,250.7367934
03/06/2018 06:15,250.7367934
03/06/2018 06:20,215.3937423
03/06/2018 06:25,215.3937423
03/06/2018 06:30,415.7174275
03/06/2018 06:35,415.7174275
03/06/2018 06:40,208.1242223
03/06/2018 06:45,208.1242223
03/06/2018 06:50,239.4868125
03/06/2018 06:55,239.4868125
03/06/2018 07:00,149.3622903
03/06/2018 07:05,149.3622903
03/06/2018 07:10,345.9412685
03/06/2018 07:15,345.9412685
03/06/2018 07:20,409.6856789
03/06/2018 07:25,409.6856789
03/06/2018 07:30,163.4661549
03/06/2018 07:35,163.4661549
03/06/2018 07:40,273.4981157
03/06/2018 07:45,273.4981157
03/06/2018 07:50,249.6980993
03/06/2018 07:55,249.6980993
03/06/2018 08:00,298.9902262
03/06/2018 08:05,298.9902262
03/06/2018 08:10,286.8526799
03/06/2018 08:15,286.8526799
03/06/2018 08:20,283.7350376
03/06/2018 08:25,283.7350376
03/06/2018 08:30,299.6065804
03/06/2018 08:35,299.6065804
03/06/2018 08:40,315.1121452
03/06/2018 08:45,315.1121452
03/06/2018 08:50,300.3145075
03/06/2018 08:55,300.3145075
03/06/2018 09:00,413.0590787
03/06/2018 09:05,413.0590787
03/06/2018 09:10,292.5335649
03/06/2018 09:15,292.5335649
03/06/2018 09:20,346.747393
03/06/2018 09:25,346.747393
03/06/2018 09:30,273.2526106
03/06/2018 09:35,273.2526106
03/06/2018 09:40,278.3310513
03/06/2018 09:45,278.3310513
03/06/2018 09:50,339.1920237
03/06/2018 09:55,339.1920237
03/06/2018 10:00,283.6567094
03/06/2018 10:05,283.6567094
03/06/2018 10:10,436.1678252
03/06/2018 10:15,436.1678252
03/06/2018 10:20,492.1122255
03/06/2018 10:25,492.1122255
03/06/2018 10:30,370.6155021
03/06/2018 10:35,370.6155021
03/06/2018 10:40,449.8019436
03/06/2018 10:45,449.8019436
03/06/2018 10:50,401.8582306
03/06/2018 10:55,401.8582306
03/06/2018 11:00,214.8910863
03/06/2018 11:05,214.8910863
03/06/2018 11:10,276.4342417
03/06/2018 11:15,276.4342417
03/06/2018 11:20,522.3363691
03/06/2018 11:25,522.3363691
03/06/2018 11:30,546.727084
03/06/2018 11:35,546.727084
03/06/2018 11:40,695.3914315
03/06/2018 11:45,695.3914315
03/06/2018 11:50,661.6112936
03/06/2018 11:55,661.6112936
03/06/2018 12:00,574.0857607
03/06/2018 12:05,574.0857607
03/06/2018 12:10,643.3718296
03/06/2018 12:15,643.3718296
03/06/2018 12:20,662.6923212
03/06/2018 12:25,662.6923212
03/06/2018 12:30,720.0842558
03/06/2018 12:35,720.0842558
03/06/2018 12:40,791.9450716
03/06/2018 12:45,791.9450716
03/06/2018 12:50,791.9450716
03/06/2018 12:55,791.9450716
03/06/2018 13:00,780.4676438
03/06/2018 13:05,780.4676438
03/06/2018 13:10,775.1505573
03/06/2018 13:15,775.1505573
03/06/2018 13:20,853.4073612
03/06/2018 13:25,853.4073612
03/06/2018 13:30,743.4354981
03/06/2018 13:35,743.4354981
03/06/2018 13:40,740.9032982
03/06/2018 13:45,740.9032982
03/06/2018 13:50,789.4845256
03/06/2018 13:55,789.4845256
03/06/2018 14:00,824.6436872
03/06/2018 14:05,824.6436872
03/06/2018 14:10,834.0015226
03/06/2018 14:15,834.0015226
03/06/2018 14:20,799.1402972
03/06/2018 14:25,799.1402972
03/06/2018 14:30,721.3143271
03/06/2018 14:35,721.3143271
03/06/2018 14:40,683.3207962
03/06/2018 14:45,683.3207962
03/06/2018 14:50,575.8705569
03/06/2018 14:55,575.8705569
03/06/2018 15:00,611.9766591
03/06/2018 15:05,611.9766591
03/06/2018 15:10,492.8559689
03/06/2018 15:15,492.8559689
03/06/2018 15:20,567.2325103
03/06/2018 15:25,567.2325103
