TIME,C1
02/06/2018 07:30,241.3399714
02/06/2018 07:35,243.0434967
02/06/2018 07:40,243.0434967
02/06/2018 07:45,243.0434967
02/06/2018 07:50,245.0571928
02/06/2018 07:55,245.0571928
02/06/2018 08:00,243.2085892
02/06/2018 08:05,243.2085892
02/06/2018 08:10,249.1961774
02/06/2018 08:15,249.1961774
02/06/2018 08:20,254.6035845
02/06/2018 08:25,254.6035845
02/06/2018 08:30,257.5547868
02/06/2018 08:35,257.5547868
02/06/2018 08:40,260.0905957
02/06/2018 08:45,260.0905957
02/06/2018 08:50,267.8954388
02/06/2018 08:55,267.8954388
02/06/2018 09:00,271.7556324
02/06/2018 09:05,271.7556324
02/06/2018 09:10,277.7638636
02/06/2018 09:15,277.7638636
02/06/2018 09:20,286.1385193
02/06/2018 09:25,286.1385193
02/06/2018 09:30,287.9907821
02/06/2018 09:35,287.9907821
02/06/2018 09:40,292.8135527
02/06/2018 09:45,292.8135527
02/06/2018 09:50,306.2135218
02/06/2018 09:55,306.2135218
02/06/2018 10:00,320.7348288
02/06/2018 10:05,320.7348288
02/06/2018 10:10,335.2575879
02/06/2018 10:15,335.2575879
02/06/2018 10:20,361.9005736
02/06/2018 10:25,361.9005736
02/06/2018 10:30,387.9015433
02/06/2018 10:35,387.9015433
02/06/2018 10:40,408.9604507
02/06/2018 10:45,408.9604507
02/06/2018 10:50,438.1404014
02/06/2018 10:55,438.1404014
02/06/2018 11:00,446.1594527
02/06/2018 11:05,446.1594527
02/06/2018 11:10,485.4193941
02/06/2018 11:15,485.4193941
02/06/2018 11:20,506.6154563
02/06/2018 11:25,506.6154563
02/06/2018 11:30,551.0262921
02/06/2018 11:35,551.0262921
02/06/2018 11:40,571.9400603
02/06/2018 11:45,571.9400603
02/06/2018 11:50,609.214402
02/06/2018 11:55,609.214402
02/06/2018 12:00,667.9090481
02/06/2018 12:05,667.9090481
02/06/2018 12:10,708.0014153
02/06/2018 12:15,708.0014153
02/06/2018 12:20,763.3106994
02/06/2018 12:25,763.3106994
02/06/2018 12:30,787.7855786
02/06/2018 12:35,787.7855786
02/06/2018 12:40,817.9071195
02/06/2018 12:45,817.9071195
02/06/2018 12:50,858.2996604
02/06/2018 12:55,858.2996604
02/06/2018 13:00,889.8467218
02/06/2018 13:05,889.8467218
02/06/2018 13:10,893.1624998
02/06/2018 13:15,893.1624998
02/06/2018 13:20,882.9680401
02/06/2018 13:25,882.9680401
02/06/2018 13:30,868.8270661
02/06/2018 13:35,868.8270661
02/06/2018 13:40,862.086595
02/06/2018 13:45,862.086595
02/06/2018 13:50,846.251342
02/06/2018 13:55,846.251342
02/06/2018 14:00,829.1115994
02/06/2018 14:05,829.1115994
02/06/2018 14:10,813.4533369
02/06/2018 14:15,813.4533369
02/06/2018 14:20,787.604623
02/06/2018 14:25,787.604623
02/06/2018 14:30,750.0722125
02/06/2018 14:35,750.0722125
02/06/2018 14:40,724.0035961
02/06/2018 14:45,724.0035961
02/06/2018 14:50,704.9203809
02/06/2018 14:55,704.9203809
02/06/2018 15:00,668.8874362
02/06/2018 15:05,668.8874362
02/06/2018 15:10,651.9514576
02/06/2018 15:15,651.9514576
02/06/2018 15:20,629.4480062
02/06/2018 15:25,629.4480062
02/06/2018 15:30,634.7920001
02/06/2018 15:35,634.7920001
02/06/2018 15:40,621.8864372
02/06/2018 15:45,621.8864372
02/06/2018 15:50,611.7900095
02/06/2018 15:55,611.7900095
02/06/2018 16:00,607.063821
02/06/2018 16:05,607.063821
02/06/2018 16:10,593.8917243
02/06/2018 16:15,593.8917243
02/06/2018 16:20,585.0069392
02/06/2018 16:25,585.0069392
02/06/2018 16:30,589.8019709
02/06/2018 16:35,589.8019709
02/06/2018 16:40,598.0408977
02/06/2018 16:45,598.0408977
02/06/2018 16:50,602.6545922
02/06/2018 16:55,602.6545922
02/06/2018 17:00,608.95953
02/06/2018 17:05,608.95953
02/06/2018 17:10,608.4411645
02/06/2018 17:15,608.4411645
02/06/2018 17:20,610.1578262
02/06/2018 17:25,610.1578262
02/06/2018 17:30,627.1667638
02/06/2018 17:35,627.1667638
02/06/2018 17:40,639.9286377
02/06/2018 17:45,639.9286377
02/06/2018 17:50,664.9848851
02/06/2018 17:55,664.9848851
02/06/2018 18:00,702.3266788
02/06/2018 18:05,702.3266788
02/06/2018 18:10,708.939042
02/06/2018 18:15,708.939042
02/06/2018 18:20,735.9445306
02/06/2018 18:25,735.9445306
02/06/2018 18:30,754.4438182
02/06/2018 18:35,754.4438182
02/06/2018 18:40,794.5903145
02/06/2018 18:45,794.5903145
02/06/2018 18:50,814.8849993
02/06/2018 18:55,814.8849993
02/06/2018 19:00,860.9469858
02/06/2018 19:05,860.9469858
02/06/2018 19:10,862.1041851
02/06/2018 19:15,862.1041851
02/06/2018 19:20,885.615005
02/06/2018 19:25,885.615005
02/06/2018 19:30,898.4569513
02/06/2018 19:35,898.4569513
02/06/2018 19:40,899.849757
02/06/2018 19:45,899.849757
02/06/2018 19:50,890.0152068
02/06/2018 19:55,890.0152068
02/06/2018 20:00,878.7081046
02/06/2018 20:05,878.7081046
02/06/2018 20:10,857.9061891
02/06/2018 20:15,857.9061891
02/06/2018 20:20,836.9179656
02/06/2018 20:25,836.9179656
02/06/2018 20:30,799.1657923
02/06/2018 20:35,799.1657923
02/06/2018 20:40,786.7826882
02/06/2018 20:45,786.7826882
02/06/2018 20:50,742.6303547
02/06/2018 20:55,742.6303547
02/06/2018 21:00,685.6109193
02/06/2018 21:05,685.6109193
02/06/2018 21:10,625.4029162
02/06/2018 21:15,625.4029162
02/06/2018 21:20,575.4826084
02/06/2018 21:25,575.4826084
02/06/2018 21:30,554.908937
02/06/2018 21:35,554.908937
02/06/2018 21:40,498.8968827
02/06/2018 21:45,498.8968827
02/06/2018 21:50,456.9732231
02/06/2018 21:55,456.9732231
02/06/2018 22:00,413.7333369
02/06/2018 22:05,413.7333369
02/06/2018 22:10,389.0731606
02/06/2018 22:15,389.0731606
02/06/2018 22:20,363.1416694
02/06/2018 22:25,363.1416694
02/06/2018 22:30,337.068078
02/06/2018 22:35,337.068078
02/06/2018 22:40,313.2926846
02/06/2018 22:45,313.2926846
02/06/2018 22:50,310.2812336
02/06/2018 22:55,310.2812336
02/06/2018 23:00,300.8378453
02/06/2018 23:05,300.8378453
02/06/2018 23:10,287.8276706
02/06/2018 23:15,287.8276706
02/06/2018 23:20,274.1347158
02/06/2018 23:25,274.1347158
02/06/2018 23:30,269.8205521
02/06/2018 23:35,269.8205521
02/06/2018 23:40,269.8205521
02/06/2018 23:45,269.3901325
02/06/2018 23:50,269.3901325
02/06/2018 23:55,265.4918634
03/06/2018 00:00,265.4918634
03/06/2018 00:05,267.0503018
03/06/2018 00:10,267.0503018
03/06/2018 00:15,262.6521062
03/06/2018 00:20,262.6521062
03/06/2018 00:25,262.6521062
03/06/2018 00:30,259.6882483
03/06/2018 00:35,259.6882483
03/06/2018 00:40,259.811489
03/06/2018 00:45,259.811489
03/06/2018 00:50,256.0905982
03/06/2018 00:55,256.0905982
03/06/2018 01:00,256.0905982
03/06/2018 01:05,253.5200793
03/06/2018 01:10,253.5200793
03/06/2018 01:15,251.8641177
03/06/2018 01:20,251.8641177
03/06/2018 01:25,251.8641177
03/06/2018 01:30,248.5484561
03/06/2018 01:35,248.5484561
03/06/2018 01:40,248.5484561
03/06/2018 01:45,248.5484561
03/06/2018 01:50,248.5484561
03/06/2018 01:55,248.5484561
03/06/2018 02:00,248.1300126
03/06/2018 02:05,248.1300126
03/06/2018 02:10,248.1300126
03/06/2018 02:15,248.1300126
03/06/2018 02:20,248.1300126
03/06/2018 02:25,245.2736955
03/06/2018 02:30,245.2736955
03/06/2018 02:35,245.2736955
03/06/2018 02:40,245.2736955
03/06/2018 02:45,245.2736955
03/06/2018 02:50,245.6711721
03/06/2018 02:55,245.6711721
03/06/2018 03:00,245.6711721
03/06/2018 03:05,247.8894698
03/06/2018 03:10,247.8894698
03/06/2018 03:15,247.8894698
03/06/2018 03:20,247.8894698
03/06/2018 03:25,247.8894698
03/06/2018 03:30,247.8894698
03/06/2018 03:35,247.8894698
03/06/2018 03:40,247.8894698
03/06/2018 03:45,247.8894698
03/06/2018 03:50,247.8894698
03/06/2018 03:55,247.8894698
03/06/2018 04:00,247.8894698
03/06/2018 04:05,247.127925
03/06/2018 04:10,247.127925
03/06/2018 04:15,244.855374
03/06/2018 04:20,244.855374
03/06/2018 04:25,244.855374
03/06/2018 04:30,244.855374
03/06/2018 04:35,244.855374
03/06/2018 04:40,244.855374
03/06/2018 04:45,244.855374
03/06/2018 04:50,244.855374
03/06/2018 04:55,244.855374
03/06/2018 05:00,244.855374
03/06/2018 05:05,244.855374
03/06/2018 05:10,244.855374
03/06/2018 05:15,244.855374
03/06/2018 05:20,244.855374
03/06/2018 05:25,244.855374
03/06/2018 05:30,244.855374
03/06/2018 05:35,244.855374
03/06/2018 05:40,244.855374
03/06/2018 05:45,244.855374
03/06/2018 05:50,244.855374
03/06/2018 05:55,244.855374
03/06/2018 06:00,244.855374
03/06/2018 06:05,244.855374
03/06/2018 06:10,243.5610657
03/06/2018 06:15,243.5610657
03/06/2018 06:20,243.5610657
03/06/2018 06:25,243.5610657
03/06/2018 06:30,242.9766512
03/06/2018 06:35,242.9766512
03/06/2018 06:40,242.9766512
03/06/2018 06:45,242.9766512
03/06/2018 06:50,244.5391306
03/06/2018 06:55,244.5391306
03/06/2018 07:00,244.5391306
03/06/2018 07:05,244.5391306
03/06/2018 07:10,244.5391306
03/06/2018 07:15,244.5391306
03/06/2018 07:20,244.5391306
03/06/2018 07:25,244.5391306
03/06/2018 07:30,246.5666467
03/06/2018 07:35,246.5666467
03/06/2018 07:40,246.5666467
03/06/2018 07:45,246.5666467
03/06/2018 07:50,246.5666467
03/06/2018 07:55,246.5666467
03/06/2018 08:00,247.444965
03/06/2018 08:05,247.444965
03/06/2018 08:10,248.7582918
03/06/2018 08:15,248.7582918
03/06/2018 08:20,251.7987731
03/06/2018 08:25,251.7987731
03/06/2018 08:30,259.4828374
03/06/2018 08:35,259.4828374
03/06/2018 08:40,260.9073302
03/06/2018 08:45,260.9073302
03/06/2018 08:50,257.8469669
03/06/2018 08:55,257.8469669
03/06/2018 09:00,258.026736
03/06/2018 09:05,258.026736
03/06/2018 09:10,264.9221331
03/06/2018 09:15,264.9221331
03/06/2018 09:20,275.9672261
03/06/2018 09:25,275.9672261
03/06/2018 09:30,270.8077914
03/06/2018 09:35,270.8077914
03/06/2018 09:40,281.6419544
03/06/2018 09:45,281.6419544
03/06/2018 09:50,298.9370805
03/06/2018 09:55,298.9370805
03/06/2018 10:00,316.9414805
03/06/2018 10:05,316.9414805
03/06/2018 10:10,330.0406211
03/06/2018 10:15,330.0406211
03/06/2018 10:20,350.0317171
